"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2023,"8033",4,2,"laborables", 12430
2023,"8033",4,3,"divendres", 13075
2023,"8033",4,4,"dissabte", 9272
2023,"8033",4,5,"diumenge", 7272
2023,"8033",5,1,"dilluns", 14023
2023,"8033",5,2,"laborables", 14257
2023,"8033",5,3,"divendres", 13763
2023,"8033",5,4,"dissabte", 11197
2023,"8033",5,5,"diumenge", 9001
2023,"8033",6,1,"dilluns", 13836
2023,"8033",6,2,"laborables", 13721
2023,"8033",6,3,"divendres", 13545
2023,"8033",6,4,"dissabte", 10770
2023,"8033",6,5,"diumenge", 8319
2023,"8033",7,1,"dilluns", 12688
2023,"8033",7,2,"laborables", 13393
2023,"8033",7,3,"divendres", 12803
2023,"8033",7,4,"dissabte", 9219
2023,"8033",7,5,"diumenge", 8086
2023,"8033",8,1,"dilluns", 15149
2023,"8033",8,2,"laborables", 13230
2023,"8033",8,3,"divendres", 10447
2023,"8033",8,4,"dissabte", 8448
2023,"8033",8,5,"diumenge", 7561
2023,"8033",9,1,"dilluns", 16438
2023,"8033",9,2,"laborables", 14682
2023,"8033",9,3,"divendres", 14942
2023,"8033",9,4,"dissabte", 11678
2023,"8033",9,5,"diumenge", 9759
2023,"8033",10,1,"dilluns", 13515
2023,"8033",10,2,"laborables", 14049
2023,"8033",10,3,"divendres", 12876
2023,"8033",10,4,"dissabte", 10827
2023,"8033",10,5,"diumenge", 9404
2023,"8033",11,1,"dilluns", 13215
2023,"8033",11,2,"laborables", 13285
2023,"8033",11,3,"divendres", 13752
2023,"8033",11,4,"dissabte", 11094
2023,"8033",11,5,"diumenge", 9262
2023,"8033",12,1,"dilluns", 13001
2023,"8033",12,2,"laborables", 12668
2023,"8033",12,3,"divendres", 13026
2023,"8033",12,4,"dissabte", 10385
2023,"8033",12,5,"diumenge", 8717
2023,"8034",1,1,"dilluns", 22474
2023,"8034",1,2,"laborables", 22750
2023,"8034",1,3,"divendres", 24165
2023,"8034",1,4,"dissabte", 22740
2023,"8034",1,5,"diumenge", 13626
2023,"8034",2,1,"dilluns", 22547
2023,"8034",2,2,"laborables", 23958
2023,"8034",2,3,"divendres", 23859
2023,"8034",2,4,"dissabte", 19509
2023,"8034",2,5,"diumenge", 13916
2023,"8034",3,1,"dilluns", 22661
2023,"8034",3,2,"laborables", 23036
2023,"8034",3,3,"divendres", 23864
2023,"8034",3,4,"dissabte", 21150
2023,"8034",3,5,"diumenge", 14640
2023,"8034",4,1,"dilluns", 21953
2023,"8034",4,2,"laborables", 22569
2023,"8034",4,3,"divendres", 23557
2023,"8034",4,4,"dissabte", 18931
2023,"8034",4,5,"diumenge", 13465
2023,"8034",5,1,"dilluns", 22978
2023,"8034",5,2,"laborables", 23631
2023,"8034",5,3,"divendres", 24035
2023,"8034",5,4,"dissabte", 20090
2023,"8034",5,5,"diumenge", 15238
2023,"8034",6,1,"dilluns", 22675
2023,"8034",6,2,"laborables", 22806
2023,"8034",6,3,"divendres", 22462
2023,"8034",6,4,"dissabte", 19201
2023,"8034",6,5,"diumenge", 14203
2023,"8034",7,1,"dilluns", 20290
2023,"8034",7,2,"laborables", 21123
2023,"8034",7,3,"divendres", 21079
2023,"8034",7,4,"dissabte", 18256
2023,"8034",7,5,"diumenge", 14510
2023,"8034",8,1,"dilluns", 17496
2023,"8034",8,2,"laborables", 17850
2023,"8034",8,3,"divendres", 16878
2023,"8034",8,4,"dissabte", 13705
2023,"8034",8,5,"diumenge", 12207
2023,"8034",9,1,"dilluns","Mesura no disponible"
2023,"8034",9,2,"laborables","Mesura no disponible"
2023,"8034",9,3,"divendres","Mesura no disponible"
2023,"8034",9,4,"dissabte","Mesura no disponible"
2023,"8034",9,5,"diumenge","Mesura no disponible"
2023,"8034",10,1,"dilluns","Mesura no disponible"
2023,"8034",10,2,"laborables","Mesura no disponible"
2023,"8034",10,3,"divendres","Mesura no disponible"
2023,"8034",10,4,"dissabte","Mesura no disponible"
2023,"8034",10,5,"diumenge","Mesura no disponible"
2023,"8034",11,1,"dilluns","Mesura no disponible"
2023,"8034",11,2,"laborables","Mesura no disponible"
2023,"8034",11,3,"divendres","Mesura no disponible"
2023,"8034",11,4,"dissabte","Mesura no disponible"
2023,"8034",11,5,"diumenge","Mesura no disponible"
2023,"8034",12,1,"dilluns", 18500
2023,"8034",12,2,"laborables", 24673
2023,"8034",12,3,"divendres", 27099
2023,"8034",12,4,"dissabte", 20477
2023,"8034",12,5,"diumenge", 16133
2023,"8035",1,1,"dilluns", 3654
2023,"8035",1,2,"laborables", 3889
2023,"8035",1,3,"divendres", 3881
2023,"8035",1,4,"dissabte", 2426
2023,"8035",1,5,"diumenge", 1837
2023,"8035",2,1,"dilluns", 3864
2023,"8035",2,2,"laborables", 4234
2023,"8035",2,3,"divendres", 4003
2023,"8035",2,4,"dissabte", 2388
2023,"8035",2,5,"diumenge", 1980
2023,"8035",3,1,"dilluns", 4187
2023,"8035",3,2,"laborables", 4371
2023,"8035",3,3,"divendres", 4033
2023,"8035",3,4,"dissabte", 2528
2023,"8035",3,5,"diumenge", 2156
2023,"8035",4,1,"dilluns", 3727
2023,"8035",4,2,"laborables", 3880
2023,"8035",4,3,"divendres", 4136
2023,"8035",4,4,"dissabte", 2130
2023,"8035",4,5,"diumenge", 1570
2023,"8035",5,1,"dilluns", 4074
2023,"8035",5,2,"laborables", 4347
2023,"8035",5,3,"divendres", 4173
2023,"8035",5,4,"dissabte", 2519
2023,"8035",5,5,"diumenge", 2076
2023,"8035",6,1,"dilluns", 4103
2023,"8035",6,2,"laborables", 4355
2023,"8035",6,3,"divendres", 3754
2023,"8035",6,4,"dissabte", 2570
2023,"8035",6,5,"diumenge", 1814
2023,"8035",7,1,"dilluns", 3388
2023,"8035",7,2,"laborables", 3767
2023,"8035",7,3,"divendres", 3241
2023,"8035",7,4,"dissabte", 1816
2023,"8035",7,5,"diumenge", 1706
2023,"8035",8,1,"dilluns", 1998
2023,"8035",8,2,"laborables", 2052
2023,"8035",8,3,"divendres", 1709
2023,"8035",8,4,"dissabte", 1085
2023,"8035",8,5,"diumenge", 1012
2023,"8035",9,1,"dilluns", 3579
2023,"8035",9,2,"laborables", 4131
2023,"8035",9,3,"divendres", 3637
2023,"8035",9,4,"dissabte", 1990
2023,"8035",9,5,"diumenge", 1612
2023,"8035",10,1,"dilluns", 4050
2023,"8035",10,2,"laborables", 4244
2023,"8035",10,3,"divendres", 3695
2023,"8035",10,4,"dissabte", 2260
2023,"8035",10,5,"diumenge", 1889
2023,"8035",11,1,"dilluns", 4071
2023,"8035",11,2,"laborables", 4322
2023,"8035",11,3,"divendres", 4095
2023,"8035",11,4,"dissabte", 2388
2023,"8035",11,5,"diumenge", 1966
2023,"8035",12,1,"dilluns", 4302
2023,"8035",12,2,"laborables", 3985
2023,"8035",12,3,"divendres", 3961
2023,"8035",12,4,"dissabte", 2386
2023,"8035",12,5,"diumenge", 1880
2023,"8036",1,1,"dilluns", 15463
2023,"8036",1,2,"laborables", 16669
2023,"8036",1,3,"divendres", 14968
2023,"8036",1,4,"dissabte", 12308
2023,"8036",1,5,"diumenge", 9472
2023,"8036",2,1,"dilluns", 14378
2023,"8036",2,2,"laborables", 15405
2023,"8036",2,3,"divendres", 16436
2023,"8036",2,4,"dissabte", 10735
2023,"8036",2,5,"diumenge", 8692
2023,"8036",3,1,"dilluns","Mesura no disponible"
2023,"8036",3,2,"laborables","Mesura no disponible"
2023,"8036",3,3,"divendres","Mesura no disponible"
2023,"8036",3,4,"dissabte","Mesura no disponible"
2023,"8036",3,5,"diumenge","Mesura no disponible"
2023,"8036",4,1,"dilluns","Mesura no disponible"
2023,"8036",4,2,"laborables","Mesura no disponible"
2023,"8036",4,3,"divendres","Mesura no disponible"
2023,"8036",4,4,"dissabte","Mesura no disponible"
2023,"8036",4,5,"diumenge","Mesura no disponible"
2023,"8036",5,1,"dilluns","Mesura no disponible"
2023,"8036",5,2,"laborables","Mesura no disponible"
2023,"8036",5,3,"divendres","Mesura no disponible"
2023,"8036",5,4,"dissabte","Mesura no disponible"
2023,"8036",5,5,"diumenge","Mesura no disponible"
2023,"8036",6,1,"dilluns","Mesura no disponible"
2023,"8036",6,2,"laborables","Mesura no disponible"
2023,"8036",6,3,"divendres","Mesura no disponible"
2023,"8036",6,4,"dissabte","Mesura no disponible"
2023,"8036",6,5,"diumenge","Mesura no disponible"
2023,"8036",7,1,"dilluns","Mesura no disponible"
2023,"8036",7,2,"laborables","Mesura no disponible"
2023,"8036",7,3,"divendres","Mesura no disponible"
2023,"8036",7,4,"dissabte","Mesura no disponible"
2023,"8036",7,5,"diumenge","Mesura no disponible"
2023,"8036",8,1,"dilluns", 7546
2023,"8036",8,2,"laborables", 8059
2023,"8036",8,3,"divendres", 7073
2023,"8036",8,4,"dissabte", 5070
2023,"8036",8,5,"diumenge", 4658
2023,"8036",9,1,"dilluns", 12210
2023,"8036",9,2,"laborables", 12423
2023,"8036",9,3,"divendres", 11647
2023,"8036",9,4,"dissabte", 7914
2023,"8036",9,5,"diumenge", 6374
2023,"8036",10,1,"dilluns", 11852
2023,"8036",10,2,"laborables", 12565
2023,"8036",10,3,"divendres", 11719
2023,"8036",10,4,"dissabte", 8827
2023,"8036",10,5,"diumenge", 7477
2023,"8036",11,1,"dilluns", 12902
2023,"8036",11,2,"laborables", 12556
2023,"8036",11,3,"divendres", 13400
2023,"8036",11,4,"dissabte", 9545
2023,"8036",11,5,"diumenge", 7635
2023,"8036",12,1,"dilluns", 11685
2023,"8036",12,2,"laborables", 11435
2023,"8036",12,3,"divendres", 11576
2023,"8036",12,4,"dissabte", 9653
2023,"8036",12,5,"diumenge", 7644
2023,"8037",1,1,"dilluns", 9965
2023,"8037",1,2,"laborables", 10679
2023,"8037",1,3,"divendres", 11042
2023,"8037",1,4,"dissabte", 5593
2023,"8037",1,5,"diumenge", 4512
2023,"8037",2,1,"dilluns", 10502
2023,"8037",2,2,"laborables", 11324
2023,"8037",2,3,"divendres", 10872
2023,"8037",2,4,"dissabte", 5881
2023,"8037",2,5,"diumenge", 4336
2023,"8037",3,1,"dilluns","Mesura no disponible"
2023,"8037",3,2,"laborables","Mesura no disponible"
2023,"8037",3,3,"divendres","Mesura no disponible"
2023,"8037",3,4,"dissabte","Mesura no disponible"
2023,"8037",3,5,"diumenge","Mesura no disponible"
2023,"8037",4,1,"dilluns","Mesura no disponible"
2023,"8037",4,2,"laborables","Mesura no disponible"
2023,"8037",4,3,"divendres","Mesura no disponible"
2023,"8037",4,4,"dissabte","Mesura no disponible"
2023,"8037",4,5,"diumenge","Mesura no disponible"
2023,"8037",5,1,"dilluns","Mesura no disponible"
2023,"8037",5,2,"laborables","Mesura no disponible"
2023,"8037",5,3,"divendres","Mesura no disponible"
2023,"8037",5,4,"dissabte","Mesura no disponible"
2023,"8037",5,5,"diumenge","Mesura no disponible"
2023,"8037",6,1,"dilluns","Mesura no disponible"
2023,"8037",6,2,"laborables","Mesura no disponible"
2023,"8037",6,3,"divendres","Mesura no disponible"
2023,"8037",6,4,"dissabte","Mesura no disponible"
2023,"8037",6,5,"diumenge","Mesura no disponible"
2023,"8037",7,1,"dilluns","Mesura no disponible"
2023,"8037",7,2,"laborables","Mesura no disponible"
2023,"8037",7,3,"divendres","Mesura no disponible"
2023,"8037",7,4,"dissabte","Mesura no disponible"
2023,"8037",7,5,"diumenge","Mesura no disponible"
2023,"8037",8,1,"dilluns", 5574
2023,"8037",8,2,"laborables", 6198
2023,"8037",8,3,"divendres", 5417
2023,"8037",8,4,"dissabte", 3720
2023,"8037",8,5,"diumenge", 3207
2023,"8037",9,1,"dilluns", 9628
2023,"8037",9,2,"laborables", 10475
2023,"8037",9,3,"divendres", 9498
2023,"8037",9,4,"dissabte", 5389
2023,"8037",9,5,"diumenge", 4287
2023,"8037",10,1,"dilluns", 9711
2023,"8037",10,2,"laborables", 10488
2023,"8037",10,3,"divendres", 9217
2023,"8037",10,4,"dissabte", 5634
2023,"8037",10,5,"diumenge", 4958
2023,"8037",11,1,"dilluns", 10206
2023,"8037",11,2,"laborables", 10259
2023,"8037",11,3,"divendres", 10152
2023,"8037",11,4,"dissabte", 6084
2023,"8037",11,5,"diumenge", 5322
2023,"8037",12,1,"dilluns", 9890
2023,"8037",12,2,"laborables", 9689
2023,"8037",12,3,"divendres", 9234
2023,"8037",12,4,"dissabte", 6361
2023,"8037",12,5,"diumenge", 5133
2023,"8038",1,1,"dilluns", 4770
2023,"8038",1,2,"laborables", 5015
2023,"8038",1,3,"divendres", 4718
2023,"8038",1,4,"dissabte", 5497
2023,"8038",1,5,"diumenge", 3659
2023,"8038",2,1,"dilluns", 4699
2023,"8038",2,2,"laborables", 5125
2023,"8038",2,3,"divendres", 5131
2023,"8038",2,4,"dissabte", 5305
2023,"8038",2,5,"diumenge", 3688
2023,"8038",3,1,"dilluns", 4757
2023,"8038",3,2,"laborables", 5111
2023,"8038",3,3,"divendres", 5111
2023,"8038",3,4,"dissabte", 5431
2023,"8038",3,5,"diumenge", 4168
2023,"8038",4,1,"dilluns", 4472
2023,"8038",4,2,"laborables", 4794
2023,"8038",4,3,"divendres", 5003
2023,"8038",4,4,"dissabte", 4769
2023,"8038",4,5,"diumenge", 2965
2023,"8038",5,1,"dilluns","Mesura no disponible"
2023,"8038",5,2,"laborables","Mesura no disponible"
2023,"8038",5,3,"divendres","Mesura no disponible"
2023,"8038",5,4,"dissabte","Mesura no disponible"
2023,"8038",5,5,"diumenge","Mesura no disponible"
2023,"8038",6,1,"dilluns", 4877
2023,"8038",6,2,"laborables", 5432
2023,"8038",6,3,"divendres", 4764
2023,"8038",6,4,"dissabte", 5382
2023,"8038",6,5,"diumenge", 4001
2023,"8038",7,1,"dilluns", 5438
2023,"8038",7,2,"laborables", 6416
2023,"8038",7,3,"divendres", 5772
2023,"8038",7,4,"dissabte", 3458
2023,"8038",7,5,"diumenge", 2849
2023,"8038",8,1,"dilluns", 4109
2023,"8038",8,2,"laborables", 4086
2023,"8038",8,3,"divendres", 3744
2023,"8038",8,4,"dissabte", 2657
2023,"8038",8,5,"diumenge", 2034
2023,"8038",9,1,"dilluns", 5571
2023,"8038",9,2,"laborables", 5670
2023,"8038",9,3,"divendres", 5179
2023,"8038",9,4,"dissabte", 5253
2023,"8038",9,5,"diumenge", 3552
2023,"8038",10,1,"dilluns", 4905
2023,"8038",10,2,"laborables", 5392
2023,"8038",10,3,"divendres", 4814
2023,"8038",10,4,"dissabte", 5241
2023,"8038",10,5,"diumenge", 3951
2023,"8038",11,1,"dilluns", 4997
2023,"8038",11,2,"laborables", 5353
2023,"8038",11,3,"divendres", 5326
2023,"8038",11,4,"dissabte", 5701
2023,"8038",11,5,"diumenge", 4073
2023,"8038",12,1,"dilluns", 4826
2023,"8038",12,2,"laborables", 4777
2023,"8038",12,3,"divendres", 4697
2023,"8038",12,4,"dissabte", 5185
2023,"8038",12,5,"diumenge", 3398
2023,"8039",1,1,"dilluns", 5446
2023,"8039",1,2,"laborables", 5836
2023,"8039",1,3,"divendres", 6066
2023,"8039",1,4,"dissabte", 4606
2023,"8039",1,5,"diumenge", 3211
2023,"8039",2,1,"dilluns", 5610
2023,"8039",2,2,"laborables", 6014
2023,"8039",2,3,"divendres", 6015
2023,"8039",2,4,"dissabte", 4701
2023,"8039",2,5,"diumenge", 3051
2023,"8039",3,1,"dilluns", 5769
2023,"8039",3,2,"laborables", 6190
2023,"8039",3,3,"divendres", 6224
2023,"8039",3,4,"dissabte", 4650
2023,"8039",3,5,"diumenge", 3438
2023,"8039",4,1,"dilluns", 5785
2023,"8039",4,2,"laborables", 5818
2023,"8039",4,3,"divendres", 6149
2023,"8039",4,4,"dissabte", 4287
2023,"8039",4,5,"diumenge", 3198
2023,"8039",5,1,"dilluns", 6006
2023,"8039",5,2,"laborables", 6292
2023,"8039",5,3,"divendres", 6350
2023,"8039",5,4,"dissabte", 4735
2023,"8039",5,5,"diumenge", 3412
2023,"8039",6,1,"dilluns", 6076
2023,"8039",6,2,"laborables", 6387
2023,"8039",6,3,"divendres", 5942
2023,"8039",6,4,"dissabte", 4513
2023,"8039",6,5,"diumenge", 3389
2023,"8039",7,1,"dilluns", 5552
2023,"8039",7,2,"laborables", 6038
2023,"8039",7,3,"divendres", 5671
2023,"8039",7,4,"dissabte", 3883
2023,"8039",7,5,"diumenge", 3127
2023,"8039",8,1,"dilluns", 4446
2023,"8039",8,2,"laborables", 4543
2023,"8039",8,3,"divendres", 4316
2023,"8039",8,4,"dissabte", 3254
2023,"8039",8,5,"diumenge", 2566
2023,"8039",9,1,"dilluns", 5950
2023,"8039",9,2,"laborables", 6165
2023,"8039",9,3,"divendres", 5763
2023,"8039",9,4,"dissabte", 4352
2023,"8039",9,5,"diumenge", 3401
2023,"8039",10,1,"dilluns", 5688
2023,"8039",10,2,"laborables", 6176
2023,"8039",10,3,"divendres", 5779
2023,"8039",10,4,"dissabte", 4521
2023,"8039",10,5,"diumenge", 3372
2023,"8039",11,1,"dilluns", 5217
2023,"8039",11,2,"laborables", 6098
2023,"8039",11,3,"divendres", 6111
2023,"8039",11,4,"dissabte", 4738
2023,"8039",11,5,"diumenge", 3206
2023,"8039",12,1,"dilluns", 6075
2023,"8039",12,2,"laborables", 5441
2023,"8039",12,3,"divendres", 6187
2023,"8039",12,4,"dissabte", 4364
2023,"8039",12,5,"diumenge", 3021
2023,"8040",1,1,"dilluns", 3992
2023,"8040",1,2,"laborables", 4150
2023,"8040",1,3,"divendres", 4604
2023,"8040",1,4,"dissabte", 3020
2023,"8040",1,5,"diumenge", 2363
2023,"8040",2,1,"dilluns", 4655
2023,"8040",2,2,"laborables", 4986
2023,"8040",2,3,"divendres", 4594
2023,"8040",2,4,"dissabte", 3187
2023,"8040",2,5,"diumenge", 2774
2023,"8040",3,1,"dilluns", 3841
2023,"8040",3,2,"laborables", 4307
2023,"8040",3,3,"divendres", 3968
2023,"8040",3,4,"dissabte", 2487
2023,"8040",3,5,"diumenge", 2058
2023,"8040",4,1,"dilluns", 3905
2023,"8040",4,2,"laborables", 4175
2023,"8040",4,3,"divendres", 4006
2023,"8040",4,4,"dissabte", 2447
2023,"8040",4,5,"diumenge", 1846
2023,"8040",5,1,"dilluns", 4419
2023,"8040",5,2,"laborables", 4844
2023,"8040",5,3,"divendres", 4719
2023,"8040",5,4,"dissabte", 2978
2023,"8040",5,5,"diumenge", 2388
2023,"8040",6,1,"dilluns", 4433
2023,"8040",6,2,"laborables", 4752
2023,"8040",6,3,"divendres", 4387
2023,"8040",6,4,"dissabte", 2888
2023,"8040",6,5,"diumenge", 2027
2023,"8040",7,1,"dilluns", 3661
2023,"8040",7,2,"laborables", 4333
2023,"8040",7,3,"divendres", 3766
2023,"8040",7,4,"dissabte", 2234
2023,"8040",7,5,"diumenge", 1950
2023,"8040",8,1,"dilluns","Mesura no disponible"
2023,"8040",8,2,"laborables","Mesura no disponible"
2023,"8040",8,3,"divendres","Mesura no disponible"
2023,"8040",8,4,"dissabte","Mesura no disponible"
2023,"8040",8,5,"diumenge","Mesura no disponible"
2023,"8040",9,1,"dilluns","Mesura no disponible"
2023,"8040",9,2,"laborables","Mesura no disponible"
2023,"8040",9,3,"divendres","Mesura no disponible"
2023,"8040",9,4,"dissabte","Mesura no disponible"
2023,"8040",9,5,"diumenge","Mesura no disponible"
2023,"8040",10,1,"dilluns","Mesura no disponible"
2023,"8040",10,2,"laborables","Mesura no disponible"
2023,"8040",10,3,"divendres","Mesura no disponible"
2023,"8040",10,4,"dissabte","Mesura no disponible"
2023,"8040",10,5,"diumenge","Mesura no disponible"
2023,"8040",11,1,"dilluns","Mesura no disponible"
2023,"8040",11,2,"laborables","Mesura no disponible"
2023,"8040",11,3,"divendres","Mesura no disponible"
2023,"8040",11,4,"dissabte","Mesura no disponible"
2023,"8040",11,5,"diumenge","Mesura no disponible"
2023,"8040",12,1,"dilluns","Mesura no disponible"
2023,"8040",12,2,"laborables","Mesura no disponible"
2023,"8040",12,3,"divendres","Mesura no disponible"
2023,"8040",12,4,"dissabte","Mesura no disponible"
2023,"8040",12,5,"diumenge","Mesura no disponible"
2023,"8041",1,1,"dilluns", 10143
2023,"8041",1,2,"laborables", 10628
2023,"8041",1,3,"divendres", 10788
2023,"8041",1,4,"dissabte", 9298
2023,"8041",1,5,"diumenge", 7690
2023,"8041",2,1,"dilluns", 10694
2023,"8041",2,2,"laborables", 10953
2023,"8041",2,3,"divendres", 10848
2023,"8041",2,4,"dissabte", 9465
2023,"8041",2,5,"diumenge", 8168
2023,"8041",3,1,"dilluns", 10656
2023,"8041",3,2,"laborables", 10821
2023,"8041",3,3,"divendres", 10563
2023,"8041",3,4,"dissabte", 9760
2023,"8041",3,5,"diumenge", 8264
2023,"8041",4,1,"dilluns", 9941
2023,"8041",4,2,"laborables", 10189
2023,"8041",4,3,"divendres", 10684
2023,"8041",4,4,"dissabte", 8694
2023,"8041",4,5,"diumenge", 6489
2023,"8041",5,1,"dilluns", 10688
2023,"8041",5,2,"laborables", 10763
2023,"8041",5,3,"divendres", 10885
2023,"8041",5,4,"dissabte", 9751
2023,"8041",5,5,"diumenge", 8051
2023,"8041",6,1,"dilluns", 10841
2023,"8041",6,2,"laborables", 11278
2023,"8041",6,3,"divendres", 11232
2023,"8041",6,4,"dissabte", 9561
2023,"8041",6,5,"diumenge", 7566
2023,"8041",7,1,"dilluns", 10230
2023,"8041",7,2,"laborables", 10819
2023,"8041",7,3,"divendres", 10712
2023,"8041",7,4,"dissabte", 8587
2023,"8041",7,5,"diumenge", 7404
2023,"8041",8,1,"dilluns", 8579
2023,"8041",8,2,"laborables", 8744
2023,"8041",8,3,"divendres", 8062
2023,"8041",8,4,"dissabte", 6420
2023,"8041",8,5,"diumenge", 5514
2023,"8041",9,1,"dilluns", 10303
2023,"8041",9,2,"laborables", 10631
2023,"8041",9,3,"divendres", 10454
2023,"8041",9,4,"dissabte", 9021
2023,"8041",9,5,"diumenge", 7344
2023,"8041",10,1,"dilluns", 10140
2023,"8041",10,2,"laborables", 10308
2023,"8041",10,3,"divendres", 10096
2023,"8041",10,4,"dissabte", 8927
2023,"8041",10,5,"diumenge", 7696
2023,"8041",11,1,"dilluns", 10206
2023,"8041",11,2,"laborables", 10472
2023,"8041",11,3,"divendres", 10737
2023,"8041",11,4,"dissabte", 9371
2023,"8041",11,5,"diumenge", 7813
2023,"8041",12,1,"dilluns", 10233
2023,"8041",12,2,"laborables", 10184
2023,"8041",12,3,"divendres", 10463
2023,"8041",12,4,"dissabte", 8821
2023,"8041",12,5,"diumenge", 7446
2023,"8042",1,1,"dilluns", 12183
2023,"8042",1,2,"laborables", 13129
2023,"8042",1,3,"divendres", 12261
2023,"8042",1,4,"dissabte", 8723
2023,"8042",1,5,"diumenge", 7694
2023,"8042",2,1,"dilluns", 12700
2023,"8042",2,2,"laborables", 12804
2023,"8042",2,3,"divendres", 12250
2023,"8042",2,4,"dissabte", 9644
2023,"8042",2,5,"diumenge", 8443
2023,"8042",3,1,"dilluns", 13226
2023,"8042",3,2,"laborables", 14080
2023,"8042",3,3,"divendres", 14084
2023,"8042",3,4,"dissabte", 10012
2023,"8042",3,5,"diumenge", 8778
2023,"8042",4,1,"dilluns", 13482
2023,"8042",4,2,"laborables", 13512
2023,"8042",4,3,"divendres", 14087
2023,"8042",4,4,"dissabte", 9153
2023,"8042",4,5,"diumenge", 7686
2023,"8042",5,1,"dilluns", 13774
2023,"8042",5,2,"laborables", 13985
